firm,discipline,family,region,horizon,status,name,description,risk_budget,data_dependencies,engine,params,owner,created_at,updated_at,id
Bridgewater,Macro,FX,UK,Macro,research,CAD Oil Beta (UK),FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0155
Bridgewater,Macro,FX,UK,Macro,research,EM FX Crisis Basket (UK),Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0156
Bridgewater,Macro,FX,UK,Macro,research,FX Vol Premia (G10) (UK),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0157
Bridgewater,Macro,FX,UK,Macro,research,FX Skew Premia (UK),Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0158
Bridgewater,Macro,FX,UK,Macro,research,CNH On/Offshore Basis (UK),Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0159
Bridgewater,Macro,FX,UK,Macro,research,INR Forward Premium (UK),Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0160
Bridgewater,Macro,FX,JP,Macro,research,EURUSD Carry (JP),ECB vs Fed carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0161
Bridgewater,Macro,FX,JP,Macro,research,GBPUSD PPP Reversion (JP),Valuation mean reversion.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0162
Bridgewater,Macro,FX,JP,Macro,research,USDJPY Safe Haven (JP),Risk-off yen bid.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0163
Bridgewater,Macro,FX,JP,Macro,research,AUD Terms-of-Trade (JP),Commodity-linked FX tilt.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0164
Bridgewater,Macro,FX,JP,Macro,research,CAD Oil Beta (JP),FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0165
Bridgewater,Macro,FX,JP,Macro,research,EM FX Crisis Basket (JP),Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0166
Bridgewater,Macro,FX,JP,Macro,research,FX Vol Premia (G10) (JP),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0167
Bridgewater,Macro,FX,JP,Macro,research,FX Skew Premia (JP),Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0168
Bridgewater,Macro,FX,JP,Macro,research,CNH On/Offshore Basis (JP),Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0169
Bridgewater,Macro,FX,JP,Macro,research,INR Forward Premium (JP),Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0170
Bridgewater,Macro,FX,EM,Macro,research,EURUSD Carry (EM),ECB vs Fed carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0171
Bridgewater,Macro,FX,EM,Macro,research,GBPUSD PPP Reversion (EM),Valuation mean reversion.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0172
Bridgewater,Macro,FX,EM,Macro,research,USDJPY Safe Haven (EM),Risk-off yen bid.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0173
Bridgewater,Macro,FX,EM,Macro,research,AUD Terms-of-Trade (EM),Commodity-linked FX tilt.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0174
Bridgewater,Macro,FX,EM,Macro,research,CAD Oil Beta (EM),FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0175
Bridgewater,Macro,FX,EM,Macro,research,EM FX Crisis Basket (EM),Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0176
Bridgewater,Macro,FX,EM,Macro,research,FX Vol Premia (G10) (EM),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0177
Bridgewater,Macro,FX,EM,Macro,research,FX Skew Premia (EM),Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0178
Bridgewater,Macro,FX,EM,Macro,research,CNH On/Offshore Basis (EM),Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0179
Bridgewater,Macro,FX,EM,Macro,research,INR Forward Premium (EM),Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0180
Bridgewater,Macro,FX,Global,Macro,research,EURUSD Carry (Global),ECB vs Fed carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0181
Bridgewater,Macro,FX,Global,Macro,research,GBPUSD PPP Reversion (Global),Valuation mean reversion.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0182
Bridgewater,Macro,FX,Global,Macro,research,USDJPY Safe Haven (Global),Risk-off yen bid.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0183
Bridgewater,Macro,FX,Global,Macro,research,AUD Terms-of-Trade (Global),Commodity-linked FX tilt.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0184
Bridgewater,Macro,FX,Global,Macro,research,CAD Oil Beta (Global),FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0185
Bridgewater,Macro,FX,Global,Macro,research,EM FX Crisis Basket (Global),Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0186
Bridgewater,Macro,FX,Global,Macro,research,FX Vol Premia (G10) (Global),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0187
Bridgewater,Macro,FX,Global,Macro,research,FX Skew Premia (Global),Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0188
Bridgewater,Macro,FX,Global,Macro,research,CNH On/Offshore Basis (Global),Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0189
Bridgewater,Macro,FX,Global,Macro,research,INR Forward Premium (Global),Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0190
Bridgewater,Macro,FX,Global,Macro,research,EURUSD Carry,ECB vs Fed carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0191
Bridgewater,Macro,FX,Global,Macro,research,GBPUSD PPP Reversion,Valuation mean reversion.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0192
Bridgewater,Macro,FX,Global,Macro,research,USDJPY Safe Haven,Risk-off yen bid.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0193
Bridgewater,Macro,FX,Global,Macro,research,AUD Terms-of-Trade,Commodity-linked FX tilt.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0194
Bridgewater,Macro,FX,Global,Macro,research,CAD Oil Beta,FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0195
Bridgewater,Macro,FX,Global,Macro,research,EM FX Crisis Basket,Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0196
Bridgewater,Macro,FX,Global,Macro,research,FX Vol Premia (G10),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0197
Bridgewater,Macro,FX,Global,Macro,research,FX Skew Premia,Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0198
Bridgewater,Macro,FX,Global,Macro,research,CNH On/Offshore Basis,Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0199
Bridgewater,Macro,FX,Global,Macro,research,INR Forward Premium,Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0200
Bridgewater,Macro,FX,US,Macro,research,EURUSD Carry (US),ECB vs Fed carry premia.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0201
Bridgewater,Macro,FX,US,Macro,research,GBPUSD PPP Reversion (US),Valuation mean reversion.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0202
Bridgewater,Macro,FX,US,Macro,research,USDJPY Safe Haven (US),Risk-off yen bid.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0203
Bridgewater,Macro,FX,US,Macro,research,AUD Terms-of-Trade (US),Commodity-linked FX tilt.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0204
Bridgewater,Macro,FX,US,Macro,research,CAD Oil Beta (US),FX sensitivity to crude.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0205
Bridgewater,Macro,FX,US,Macro,research,EM FX Crisis Basket (US),Jump-risk premium harvesting.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0206
Bridgewater,Macro,FX,US,Macro,research,FX Vol Premia (G10) (US),Implied > realized variance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0207
Bridgewater,Macro,FX,US,Macro,research,FX Skew Premia (US),Risk-reversal mispricing.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0208
Bridgewater,Macro,FX,US,Macro,research,CNH On/Offshore Basis (US),Flow/policy divergence.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0209
Bridgewater,Macro,FX,US,Macro,research,INR Forward Premium (US),Carry vs RBI stance.,0.02,[],futures_macro,{},macro,2025-09-10,2025-09-10,BW-0210
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs EU Equities,Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0211
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs Japan Equities,Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0212
Bridgewater,Equities,Factors & RV,Global,Swing,research,Value Factor Tilt,Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0213
Bridgewater,Equities,Factors & RV,Global,Swing,research,Momentum Factor Tilt,Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0214
Bridgewater,Equities,Factors & RV,Global,Swing,research,Quality Factor Tilt,Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0215
Bridgewater,Equities,Factors & RV,Global,Swing,research,Dividend Yield vs Real Rates,Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0216
Bridgewater,Equities,Factors & RV,Global,Swing,research,ETF Flow Premia,Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0217
Bridgewater,Equities,Factors & RV,Global,Swing,research,Vol Premia Short Variance,Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0218
Bridgewater,Equities,Factors & RV,Global,Swing,research,Skew Premia,Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0219
Bridgewater,Equities,Factors & RV,Global,Swing,research,Dispersion Trades,Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0220
Bridgewater,Equities,Factors & RV,US,Swing,research,US vs EU Equities (US),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0221
Bridgewater,Equities,Factors & RV,US,Swing,research,US vs Japan Equities (US),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0222
Bridgewater,Equities,Factors & RV,US,Swing,research,Value Factor Tilt (US),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0223
Bridgewater,Equities,Factors & RV,US,Swing,research,Momentum Factor Tilt (US),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0224
Bridgewater,Equities,Factors & RV,US,Swing,research,Quality Factor Tilt (US),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0225
Bridgewater,Equities,Factors & RV,US,Swing,research,Dividend Yield vs Real Rates (US),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0226
Bridgewater,Equities,Factors & RV,US,Swing,research,ETF Flow Premia (US),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0227
Bridgewater,Equities,Factors & RV,US,Swing,research,Vol Premia Short Variance (US),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0228
Bridgewater,Equities,Factors & RV,US,Swing,research,Skew Premia (US),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0229
Bridgewater,Equities,Factors & RV,US,Swing,research,Dispersion Trades (US),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0230
Bridgewater,Equities,Factors & RV,EU,Swing,research,US vs EU Equities (EU),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0231
Bridgewater,Equities,Factors & RV,EU,Swing,research,US vs Japan Equities (EU),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0232
Bridgewater,Equities,Factors & RV,EU,Swing,research,Value Factor Tilt (EU),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0233
Bridgewater,Equities,Factors & RV,EU,Swing,research,Momentum Factor Tilt (EU),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0234
Bridgewater,Equities,Factors & RV,EU,Swing,research,Quality Factor Tilt (EU),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0235
Bridgewater,Equities,Factors & RV,EU,Swing,research,Dividend Yield vs Real Rates (EU),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0236
Bridgewater,Equities,Factors & RV,EU,Swing,research,ETF Flow Premia (EU),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0237
Bridgewater,Equities,Factors & RV,EU,Swing,research,Vol Premia Short Variance (EU),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0238
Bridgewater,Equities,Factors & RV,EU,Swing,research,Skew Premia (EU),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0239
Bridgewater,Equities,Factors & RV,EU,Swing,research,Dispersion Trades (EU),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0240
Bridgewater,Equities,Factors & RV,UK,Swing,research,US vs EU Equities (UK),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0241
Bridgewater,Equities,Factors & RV,UK,Swing,research,US vs Japan Equities (UK),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0242
Bridgewater,Equities,Factors & RV,UK,Swing,research,Value Factor Tilt (UK),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0243
Bridgewater,Equities,Factors & RV,UK,Swing,research,Momentum Factor Tilt (UK),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0244
Bridgewater,Equities,Factors & RV,UK,Swing,research,Quality Factor Tilt (UK),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0245
Bridgewater,Equities,Factors & RV,UK,Swing,research,Dividend Yield vs Real Rates (UK),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0246
Bridgewater,Equities,Factors & RV,UK,Swing,research,ETF Flow Premia (UK),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0247
Bridgewater,Equities,Factors & RV,UK,Swing,research,Vol Premia Short Variance (UK),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0248
Bridgewater,Equities,Factors & RV,UK,Swing,research,Skew Premia (UK),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0249
Bridgewater,Equities,Factors & RV,UK,Swing,research,Dispersion Trades (UK),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0250
Bridgewater,Equities,Factors & RV,JP,Swing,research,US vs EU Equities (JP),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0251
Bridgewater,Equities,Factors & RV,JP,Swing,research,US vs Japan Equities (JP),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0252
Bridgewater,Equities,Factors & RV,JP,Swing,research,Value Factor Tilt (JP),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0253
Bridgewater,Equities,Factors & RV,JP,Swing,research,Momentum Factor Tilt (JP),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0254
Bridgewater,Equities,Factors & RV,JP,Swing,research,Quality Factor Tilt (JP),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0255
Bridgewater,Equities,Factors & RV,JP,Swing,research,Dividend Yield vs Real Rates (JP),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0256
Bridgewater,Equities,Factors & RV,JP,Swing,research,ETF Flow Premia (JP),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0257
Bridgewater,Equities,Factors & RV,JP,Swing,research,Vol Premia Short Variance (JP),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0258
Bridgewater,Equities,Factors & RV,JP,Swing,research,Skew Premia (JP),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0259
Bridgewater,Equities,Factors & RV,JP,Swing,research,Dispersion Trades (JP),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0260
Bridgewater,Equities,Factors & RV,EM,Swing,research,US vs EU Equities (EM),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0261
Bridgewater,Equities,Factors & RV,EM,Swing,research,US vs Japan Equities (EM),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0262
Bridgewater,Equities,Factors & RV,EM,Swing,research,Value Factor Tilt (EM),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0263
Bridgewater,Equities,Factors & RV,EM,Swing,research,Momentum Factor Tilt (EM),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0264
Bridgewater,Equities,Factors & RV,EM,Swing,research,Quality Factor Tilt (EM),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0265
Bridgewater,Equities,Factors & RV,EM,Swing,research,Dividend Yield vs Real Rates (EM),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0266
Bridgewater,Equities,Factors & RV,EM,Swing,research,ETF Flow Premia (EM),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0267
Bridgewater,Equities,Factors & RV,EM,Swing,research,Vol Premia Short Variance (EM),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0268
Bridgewater,Equities,Factors & RV,EM,Swing,research,Skew Premia (EM),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0269
Bridgewater,Equities,Factors & RV,EM,Swing,research,Dispersion Trades (EM),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0270
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs EU Equities (Global),Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0271
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs Japan Equities (Global),Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0272
Bridgewater,Equities,Factors & RV,Global,Swing,research,Value Factor Tilt (Global),Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0273
Bridgewater,Equities,Factors & RV,Global,Swing,research,Momentum Factor Tilt (Global),Cross-sectional momentum.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0274
Bridgewater,Equities,Factors & RV,Global,Swing,research,Quality Factor Tilt (Global),Profitability/low leverage.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0275
Bridgewater,Equities,Factors & RV,Global,Swing,research,Dividend Yield vs Real Rates (Global),Income vs real yields.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0276
Bridgewater,Equities,Factors & RV,Global,Swing,research,ETF Flow Premia (Global),Creation/redemption pressure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0277
Bridgewater,Equities,Factors & RV,Global,Swing,research,Vol Premia Short Variance (Global),Sell index variance risk.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0278
Bridgewater,Equities,Factors & RV,Global,Swing,research,Skew Premia (Global),Monetize downside skew.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0279
Bridgewater,Equities,Factors & RV,Global,Swing,research,Dispersion Trades (Global),Single-name vs index vol.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0280
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs EU Equities,Growth divergence spread.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0281
Bridgewater,Equities,Factors & RV,Global,Swing,research,US vs Japan Equities,Liquidity and FX effects.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0282
Bridgewater,Equities,Factors & RV,Global,Swing,research,Value Factor Tilt,Valuation premium exposure.,0.02,[],equity_ls,{},equity,2025-09-10,2025-09-10,BW-0283
